gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002,SRR6927754,SRR6927756
ENSMUSG00000040097,Flywch1,224613,FLYWCH-type zinc finger 1,595.9336875649199,0.13945916238161235,0.3331849227151421,0.41856384510184924,0.6755349173671721,0.8148032927456675,752,597,981,304,549
ENSMUSG00000021012,Zc3h14,75553,zinc finger CCCH type containing 14,450.8356773446257,0.174087660456933,0.41680178657329897,0.4176749382198674,0.6761847983174503,0.8153272024260269,818,593,386,247,360
ENSMUSG00000013033,Adgrl1,330814,adhesion G protein-coupled receptor L1,3280.3897794521613,0.11409314383498494,0.2733980679405372,0.41731510648348713,0.6764479403987276,0.8155388803641787,5798,3384,3774,1213,4210
ENSMUSG00000022358,Fbxo32,67731,F-box protein 32,671.9710685072203,0.10098301885006881,0.24228176047509278,0.41679992192581966,0.6768247595449155,0.8158875370433336,851,880,857,300,745
ENSMUSG00000050947,Amigo1,229715,adhesion molecule with Ig like domain 1,115.77216863976979,0.21258113639986487,0.510370617486627,0.4165230699344384,0.6770272895967914,0.8160260315127151,151,120,189,64,88
ENSMUSG00000000131,Xpo6,74204,exportin 6,4381.979993190096,0.12970765221350186,0.31157253823835884,0.4163000145868859,0.6771904819025522,0.8161170821893171,6540,5399,5206,2559,3276
ENSMUSG00000116564,Riok2,67045,RIO kinase 2,564.5449928139345,-0.11703648343003117,0.28177379300340816,-0.41535616986429813,0.6778811875685601,0.8168437605087179,711,733,606,247,754
ENSMUSG00000002963,Pnkp,59047,polynucleotide kinase 3'- phosphatase,1036.8414002687186,0.17649523387093818,0.4251247556825898,0.41516103570010526,0.6780240205714585,0.8169101521144992,960,1043,2051,385,1266
ENSMUSG00000021302,Ggps1,14593,geranylgeranyl diphosphate synthase 1,1224.2217480211186,-0.0942955180001166,0.22755897041185902,-0.41437838213739114,0.6785970183386141,0.8172832541392879,1507,1337,1644,546,1585
ENSMUSG00000027428,Rbbp9,26450,"retinoblastoma binding protein 9, serine hydrolase",165.41054695486133,-0.1529166512956271,0.36894251299463754,-0.4144728403740495,0.6785278535325676,0.8172832541392879,242,189,170,75,220
ENSMUSG00000075266,Cenpw,66311,centromere protein W,66.21377216431615,0.26432522301726324,0.6377883231334526,0.41444036121362965,0.67855163532291,0.8172832541392879,99,112,54,32,58
ENSMUSG00000039496,Cdnf,227526,cerebral dopamine neurotrophic factor,27.8960611948179,0.4394272730277463,1.0615900222712311,0.4139331227771042,0.6789230854069687,0.8175702079958982,34,12,72,14,19
ENSMUSG00000022462,Slc38a2,67760,"solute carrier family 38, member 2",4050.5247694420673,0.11372434602678817,0.27523653303091405,0.4131876854226138,0.6794691097851222,0.8180944095169669,5505,5617,4544,2192,3512
ENSMUSG00000039826,Trub2,227682,TruB pseudouridine (psi) synthase family member 2,279.21601070681476,-0.17221876000362926,0.4168946908151389,-0.4130989523203,0.6795341169803696,0.8180944095169669,319,423,245,156,307
ENSMUSG00000022205,Sub1,20024,"SUB1 homolog, transcriptional regulator",2300.9154874404876,0.10092402694334138,0.2443853146985185,0.41297091467154834,0.6796279234728839,0.8181015637305782,3467,2337,3183,877,2916
ENSMUSG00000040860,Crocc,230872,"ciliary rootlet coiled-coil, rootletin",262.33542331891215,0.1487328632769493,0.3605432532472745,0.4125243280448866,0.679955152964894,0.818389662520182,396,377,255,116,282
ENSMUSG00000002329,Mdp1,67881,magnesium-dependent phosphatase 1,1363.5845063306201,0.10474290042878287,0.25399977834481513,0.41237398359690725,0.6800653291177956,0.8184164765950361,1705,1688,1872,520,1721
ENSMUSG00000001630,Stk38l,232533,serine/threonine kinase 38 like,113.5766856087984,-0.2567328616619985,0.6235248739243602,-0.41174437844983675,0.6805267936148498,0.8186042633050892,69,171,144,66,128
ENSMUSG00000019710,Mrpl24,67707,mitochondrial ribosomal protein L24,1848.9080776597027,0.07564766481679328,0.18392065136576324,0.4113059857881466,0.6808481809828855,0.8186042633050892,2687,2030,2427,883,1957
ENSMUSG00000021418,Rpp40,208366,ribonuclease P 40 subunit,97.35199206682749,-0.20896610467494028,0.5084690620678544,-0.4109711293448452,0.6810937045893368,0.8186042633050892,103,89,152,53,114
ENSMUSG00000025453,Nnt,18115,nicotinamide nucleotide transhydrogenase,27.53892856789056,0.36229364588546553,0.8815750079985466,0.4109617929255803,0.6811005507275831,0.8186042633050892,26,40,45,15,18
ENSMUSG00000025790,Slco3a1,108116,"solute carrier organic anion transporter family, member 3a1",510.90402298648104,0.11317823252591323,0.2751273350985593,0.4113667312823323,0.6808036447643866,0.8186042633050892,815,505,689,212,599
ENSMUSG00000029202,Pds5a,71521,PDS5 cohesin associated factor A,4407.563396259069,-0.08395351505042949,0.20406421517498008,-0.4114073355705281,0.6807738759102638,0.8186042633050892,6665,4464,5252,1932,5751
ENSMUSG00000031303,Map3k15,270672,mitogen-activated protein kinase kinase kinase 15,57.2364075925725,-0.4125556281331146,1.003615091820362,-0.411069573878985,0.6810215195316889,0.8186042633050892,137,51,12,23,98
ENSMUSG00000038145,Snrk,20623,SNF related kinase,2960.1067335759403,-0.08437514831173538,0.20522508216104954,-0.41113467916910046,0.6809737822836119,0.8186042633050892,4277,3368,3294,1604,3121
ENSMUSG00000041720,Pi4ka,224020,phosphatidylinositol 4-kinase alpha,1161.1261822561712,0.17903584212755624,0.4355756433781957,0.4110327215245721,0.681048541404244,0.8186042633050892,1679,1655,1239,735,678
ENSMUSG00000046111,Cep295,319675,centrosomal protein 295,603.3657590289273,0.32355527694995445,0.7858902712342538,0.4117054107843904,0.680555358614045,0.8186042633050892,1442,108,1046,183,756
ENSMUSG00000005682,Pan2,103135,PAN2 poly(A) specific ribonuclease subunit,1535.9462587843789,0.09428570040910769,0.22980834347527054,0.41027970953218973,0.6816007746578199,0.8189940395972333,2513,1851,1623,698,1684
ENSMUSG00000029471,Camkk2,207565,"calcium/calmodulin-dependent protein kinase kinase 2, beta",831.2739324399673,-0.10626126967983622,0.2589897262761138,-0.4102914474937477,0.681592165128188,0.8189940395972333,1300,908,859,451,894
ENSMUSG00000031487,Brf2,66653,"BRF2, RNA polymerase III transcription initiation factor 50kDa subunit",194.6391531476422,0.2155264835371922,0.5254902692373694,0.41014362425774364,0.681700593158941,0.8190082868261808,320,308,147,106,150
ENSMUSG00000026274,Pask,269224,PAS domain containing serine/threonine kinase,27.490861800761007,0.4270975345358009,1.04309108289599,0.40945372991783896,0.6822067161010021,0.8193096804387866,77,24,19,16,14
ENSMUSG00000029270,Dipk1a,67266,divergent protein kinase domain 1A,266.2148695108379,-0.14764679016084906,0.36039678531738484,-0.40967843270528437,0.6820418530653181,0.8193096804387866,373,313,281,103,395
ENSMUSG00000031861,Lpar2,53978,lysophosphatidic acid receptor 2,266.09212968064384,-0.20208862341481412,0.49367666892522927,-0.40935421123865556,0.6822797371833311,0.8193096804387866,209,422,290,112,388
ENSMUSG00000044641,Pard6b,58220,par-6 family cell polarity regulator beta,158.4446565500639,0.2052840184361853,0.5015221745954141,0.40932191802245066,0.6823034327271347,0.8193096804387866,248,244,136,85,127
ENSMUSG00000024570,Rbfa,68731,ribosome binding factor A,1052.2842531713154,-0.07908091100432219,0.19340482513520219,-0.40888799412858307,0.6826218600830984,0.8195863493531567,1370,1208,1299,506,1259
ENSMUSG00000035623,Rsf1,233532,remodeling and spacing factor 1,2296.2424270061947,-0.09722938130490318,0.23804241506884632,-0.40845401974594575,0.6829403810016001,0.8198630592452165,3216,2597,2639,920,3234
ENSMUSG00000035790,Cep19,66994,centrosomal protein 19,432.77490561075086,-0.13684993872713247,0.33523046241885,-0.40822644141494163,0.6831074375327204,0.8199578897598504,705,364,529,188,590
ENSMUSG00000029600,Rita1,100764,RBPJ interacting and tubulin associated 1,114.3085521708469,-0.19011970119555952,0.46590295672512233,-0.40806717032218376,0.6832243615706155,0.8199925277886054,127,118,160,69,116
ENSMUSG00000000827,Tpd52l2,66314,tumor protein D52-like 2,351.0269820308188,-0.14511129956899016,0.3558181599736821,-0.4078243212199266,0.6834026564939125,0.820100803533293,398,498,357,194,382
ENSMUSG00000021706,Zfyve16,218441,"zinc finger, FYVE domain containing 16",431.31001658852927,0.10811570489530013,0.26535300679815543,0.407441039390746,0.6836840902249735,0.8203328046500937,559,515,597,182,500
ENSMUSG00000009640,Dmap1,66233,DNA methyltransferase 1-associated protein 1,447.42617056378447,0.13435242381079818,0.32993944861725577,0.4072032743397498,0.6838586969188551,0.8204129776703292,648,407,706,216,444
ENSMUSG00000020526,Znhit3,448850,"zinc finger, HIT type 3",141.08448542214754,0.17420898120898995,0.4279161468256235,0.4071100903794135,0.6839271327115342,0.8204129776703292,195,211,147,66,140
ENSMUSG00000027808,Serp1,28146,stress-associated endoplasmic reticulum protein 1,2553.9528869219503,-0.11117048197535294,0.27328263599121944,-0.40679672739589956,0.6841572905472464,0.8205833482268983,2874,2891,3502,1487,2507
ENSMUSG00000001983,Taco1,70207,translational activator of mitochondrially encoded cytochrome c oxidase I,316.94206346635315,-0.12996659970631566,0.3196549799867148,-0.4065839978833341,0.6843135521564722,0.8206044785157292,407,350,397,128,452
ENSMUSG00000034501,Pcnx4,67708,pecanex homolog 4,180.06576687922987,-0.15083685858218152,0.3710324589332727,-0.4065327842632452,0.6843511734158132,0.8206044785157292,232,219,196,104,187
ENSMUSG00000036712,Cyld,74256,CYLD lysine 63 deubiquitinase,4378.492757499136,0.10482165472413742,0.2580276974091096,0.4062418716155885,0.684564891195146,0.8207550478905491,6324,4300,6469,1649,5585
ENSMUSG00000022620,Arsa,11883,arylsulfatase A,483.0781757722843,0.11706198704296711,0.28875989043537126,0.4053955930876325,0.6851867497949244,0.8213948535265277,721,464,709,227,502
ENSMUSG00000081769,Gm12216,622459,predicted gene 12216,121.43670803531816,-0.17021469133770906,0.42005051878954347,-0.4052243330831146,0.6853126202771234,0.8214399855046723,141,154,137,66,138
ENSMUSG00000031729,Ist1,71955,increased sodium tolerance 1 homolog (yeast),2311.44696492408,0.08155222184293305,0.20155492291774313,0.4046153805740356,0.6857602511158714,0.8216592070698595,3301,2676,2948,1174,2264
ENSMUSG00000039242,B3galnt2,97884,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 2",715.8496954054189,0.11191878562273261,0.2765873877575491,0.4046416813511336,0.6857409155728512,0.8216592070698595,1055,832,900,385,631
ENSMUSG00000063884,Ptcd3,69956,pentatricopeptide repeat domain 3,1039.7813270892427,-0.09389531661399417,0.23202415461600007,-0.40467905925308034,0.6857134368136808,0.8216592070698595,1442,1149,1242,436,1412
ENSMUSG00000013846,St3gal1,20442,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1",5221.844020388181,0.07600113989552496,0.1882456100877013,0.40373392962585936,0.6864083863691641,0.8217370325918137,8172,6252,5793,2324,5933
ENSMUSG00000021428,Riok1,71340,RIO kinase 1,240.90159161313954,-0.20898509730122755,0.5178181589392438,-0.4035878110750999,0.6865158503663109,0.8217370325918137,433,258,182,79,407
ENSMUSG00000031065,Cdk16,18555,cyclin-dependent kinase 16,1509.5648824992659,0.10550445264609058,0.26164025952299186,0.40324242468815963,0.6867698925973199,0.8217370325918137,2605,1762,1558,616,1808
ENSMUSG00000031447,Lamp1,16783,lysosomal-associated membrane protein 1,3635.1602771871194,0.10129756411810152,0.25080191291427095,0.40389470295917174,0.6862901517260698,0.8217370325918137,4409,4040,5581,1808,3582
ENSMUSG00000031903,Pla2g15,192654,"phospholipase A2, group XV",214.1510473103614,-0.18886934934372132,0.4676750818846614,-0.40384736467593224,0.6863249640715917,0.8217370325918137,350,249,172,139,193
ENSMUSG00000033055,Ankrd54,223690,ankyrin repeat domain 54,173.95798405088323,0.22425836234243168,0.5560692766486767,0.40329212880451515,0.6867333315222147,0.8217370325918137,409,175,134,85,156
ENSMUSG00000034751,Mast4,328329,microtubule associated serine/threonine kinase family member 4,795.9402120490228,0.15312720942440064,0.3793362916333853,0.4036713934357552,0.6864543783089269,0.8217370325918137,1709,701,811,344,872
ENSMUSG00000035529,Prdm4,72843,PR domain containing 4,1049.4464386504435,0.08774067348763726,0.2176070582224281,0.40320692814087267,0.6867960033970029,0.8217370325918137,1643,1188,1247,514,1069
ENSMUSG00000038172,Ttc39b,69863,tetratricopeptide repeat domain 39B,69.88677935741468,0.3363349532092568,0.8341155735979223,0.40322344271608573,0.686783855443232,0.8217370325918137,199,69,33,26,75
ENSMUSG00000038563,Efl1,101592,elongation factor like GTPase 1,767.2087705689474,-0.0984363518105511,0.24363095815049587,-0.4040387664926595,0.6861842121926092,0.8217370325918137,901,954,939,363,946
ENSMUSG00000073678,Pgap1,241062,post-GPI attachment to proteins 1,541.173711339085,-0.10290603977374425,0.2551380325547218,-0.40333477037247695,0.6867019660609043,0.8217370325918137,711,685,580,266,646
ENSMUSG00000021276,Cinp,67236,cyclin-dependent kinase 2 interacting protein,343.8056174318765,-0.12616444857378584,0.31354765612773944,-0.4023772658099105,0.6874063986325512,0.8218143323030849,399,432,408,191,366
ENSMUSG00000025648,Pfkfb4,270198,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",94.28610540798313,0.24211647387919527,0.6011514144942347,0.40275456073391186,0.6871287917119285,0.8218143323030849,95,123,157,26,130
ENSMUSG00000028609,Magoh,17149,"mago homolog, exon junction complex core component",864.6815011188583,0.12810776252423003,0.3179640350198044,0.40290016610290796,0.6870216691396327,0.8218143323030849,981,1211,1144,312,1115
ENSMUSG00000035151,Elmod2,244548,ELMO/CED-12 domain containing 2,342.4191977604437,-0.141737851603561,0.3523368793026367,-0.4022793523178609,0.6874784485349295,0.8218143323030849,433,483,315,163,434
ENSMUSG00000060376,Bckdha,12039,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",577.2385144567327,0.13369531559299527,0.33217400018746335,0.4024857921376867,0.6873265425636896,0.8218143323030849,933,539,809,310,498
ENSMUSG00000062783,Csprs,114564,component of Sp100-rs,31.77477139941067,0.47476430752923576,1.1797066833771952,0.4024426700458357,0.6873582723336726,0.8218143323030849,12,37,81,20,11
ENSMUSG00000074748,Atxn7l3b,382423,ataxin 7-like 3B,1767.9818822982224,-0.08467394718798522,0.210266278800835,-0.40269865273160943,0.6871699251681833,0.8218143323030849,2261,2054,2177,955,1873
ENSMUSG00000021460,Auh,11992,AU RNA binding protein/enoyl-coenzyme A hydratase,354.46175929731794,-0.11626688537792416,0.28913452900734676,-0.402120375512016,0.6875954380829437,0.8218486680346969,518,374,412,152,480
ENSMUSG00000020114,Cand1,71902,cullin associated and neddylation disassociated 1,152.01940070888912,0.24969870631070806,0.6216339861427641,0.401681233453929,0.6879186374821509,0.8219667737972204,128,313,149,77,126
ENSMUSG00000020590,Snx13,217463,sorting nexin 13,368.8941069507905,0.16734417644020452,0.41666105453390023,0.4016314330779123,0.6879552931211304,0.8219667737972204,414,503,523,110,517
ENSMUSG00000092300,Cdk3,69681,cyclin-dependent kinase 3,18.979654460427117,-0.41252518792257564,1.0271636991459983,-0.401615816705318,0.6879667877258271,0.8219667737972204,14,32,15,12,22
ENSMUSG00000098557,Kctd12,239217,potassium channel tetramerisation domain containing 12,290.46218024813095,-0.23935064371063208,0.596131658355088,-0.40150634571409055,0.6880473670900586,0.8219667737972204,243,376,380,233,167
ENSMUSG00000027006,Dnajc10,66861,DnaJ heat shock protein family (Hsp40) member C10,1161.4891522653654,0.10991407003481041,0.2740799596364579,0.40102921125864655,0.6883986173823453,0.8222808885756276,1659,1280,1582,632,1006
ENSMUSG00000024163,Mapk8ip3,30957,mitogen-activated protein kinase 8 interacting protein 3,3400.6796318437487,0.12570051768771576,0.3135541674307155,0.4008893223066192,0.6885016116556723,0.8222984230536128,6783,3603,3169,1522,3685
ENSMUSG00000013662,Atad1,67979,"ATPase family, AAA domain containing 1",1413.384338972458,0.08110452579739967,0.20243272904397266,0.4006492733681521,0.6886783629173807,0.8222985684949644,1992,1817,1634,625,1608
ENSMUSG00000070814,Zswim9,321008,zinc finger SWIM-type containing 9,69.93438336430513,0.23836719431138903,0.59479145452403,0.4007575974710962,0.6885986003182669,0.8222985684949644,86,120,70,32,67
ENSMUSG00000021420,Fars2,69955,phenylalanine-tRNA synthetase 2 (mitochondrial),242.0120397962595,-0.14715168284867436,0.3676016496493398,-0.4003020198332743,0.6889340804462921,0.8223929773122342,244,293,327,127,280
ENSMUSG00000028063,Lmna,16905,lamin A,169.40086975745726,0.18908834233990698,0.47222750957176013,0.40041788863885097,0.6888487506960945,0.8223929773122342,273,182,220,100,117
ENSMUSG00000074896,Ifit3,15959,interferon-induced protein with tetratricopeptide repeats 3,429.3036353923754,-0.16728427234205187,0.41867723361445314,-0.39955426020632107,0.6894848513506806,0.8229449366653232,351,634,521,196,575
ENSMUSG00000028076,Cd1d1,12479,CD1d1 antigen,603.8632674974467,0.1187846980623567,0.29781692991740255,0.39885139536997044,0.690002704541971,0.8233716622529823,886,562,920,291,609
ENSMUSG00000031826,Usp10,22224,ubiquitin specific peptidase 10,1647.6563742241324,0.09135832725255126,0.22917432197148804,0.3986412023242172,0.690157597721395,0.8234312394136223,2579,2091,1724,767,1767
ENSMUSG00000043881,Kbtbd7,211255,kelch repeat and BTB (POZ) domain containing 7,357.49039004425885,0.12036681576395522,0.3020546407751736,0.3984935157925519,0.6902664370423554,0.8234555791545638,539,421,435,187,326
ENSMUSG00000034987,Hrh2,15466,histamine receptor H2,416.2436475948599,0.10658574065807029,0.2675936233562426,0.3983119602075667,0.6904002453365885,0.8235096956608987,592,506,521,165,508
ENSMUSG00000036057,Ptpn23,104831,"protein tyrosine phosphatase, non-receptor type 23",34.948890081494014,0.3378696543074374,0.8485388671266579,0.39817817120332916,0.6904988553728706,0.8235218191849364,87,27,36,11,42
ENSMUSG00000091811,Inafm1,66300,InaF motif containing 1,394.6725264003961,-0.11315251386909134,0.28427123250949843,-0.39804419487051174,0.6905976087451914,0.823534110531055,548,494,399,194,475
ENSMUSG00000028843,Sh3bgrl3,73723,SH3 domain binding glutamic acid-rich protein-like 3,10393.53921039928,0.07059540928624498,0.17758986954158912,0.39751934875830575,0.6909845212449752,0.8238899830083192,14481,12028,13489,4297,12662
ENSMUSG00000036501,Fam13b,225358,"family with sequence similarity 13, member B",1620.29237224276,-0.07807311333830556,0.19647014827222137,-0.3973790116457311,0.691087990363491,0.823907846129893,2404,1789,1822,741,2029
ENSMUSG00000096188,Cmtm4,97487,CKLF-like MARVEL transmembrane domain containing 4,341.7243808244782,-0.1579883251766118,0.39807996059306155,-0.39687585615020654,0.6914590091866699,0.8242446337904346,622,350,283,189,376
ENSMUSG00000017404,Rpl19,19921,ribosomal protein L19,37723.0646939054,0.119942313689838,0.30237028529940574,0.39667361351685615,0.6916081605546277,0.824316894895563,46701,47361,51941,21700,29314
ENSMUSG00000022428,Cby1,73739,"chibby family member 1, beta catenin antagonist",204.06156916758357,0.1701798581285786,0.4291740168614109,0.39652880053904377,0.6917149656344872,0.8243386720878934,382,169,273,79,242
ENSMUSG00000030200,Bcl2l14,66813,BCL2-like 14 (apoptosis facilitator),39.4672482494971,-0.4011802565735389,1.0145410147841616,-0.3954302987532623,0.6925253520746912,0.8251988166326402,21,19,90,28,38
ENSMUSG00000032997,Chpf,74241,chondroitin polymerizing factor,257.1173122712414,0.2679535247126614,0.6783916776146548,0.39498350813328575,0.6928550591023821,0.8253402244220227,190,566,240,154,151
ENSMUSG00000073968,Trim68,101700,tripartite motif-containing 68,214.4544412355075,-0.18046127759703506,0.4569691155065126,-0.3949091338415915,0.6929099489106381,0.8253402244220227,395,229,159,108,266
ENSMUSG00000076476,Trbv20,100124685,"T cell receptor beta, variable 20",430.7927310856577,-0.143836397920121,0.3640745850331772,-0.39507398712550496,0.6927882858568102,0.8253402244220227,426,514,602,175,619
ENSMUSG00000029196,Tada2b,231151,transcriptional adaptor 2B,795.5124949121492,0.09419108598104073,0.23860673331857488,0.3947545179091064,0.6930240639147824,0.8253705626900153,1201,946,939,403,774
ENSMUSG00000005774,Rfx5,53970,"regulatory factor X, 5 (influences HLA class II expression)",667.7576665899142,0.11114078743090491,0.2820854075380505,0.39399694014981307,0.6935832983139465,0.8259309490473405,1032,726,859,242,868
ENSMUSG00000024889,Rce1,19671,Ras converting CAAX endopeptidase 1,579.1275933274302,-0.11562821212257836,0.29364615148249806,-0.3937671634340151,0.693752949612693,0.8260273291360337,651,768,670,312,633
ENSMUSG00000028436,Dcaf12,68970,DDB1 and CUL4 associated factor 12,1366.0481850834487,-0.10378266120574071,0.2641376470983629,-0.39291128071225995,0.6943850094754445,0.8266741878565227,1915,1356,1756,798,1327
ENSMUSG00000078713,Tomm5,68512,translocase of outer mitochondrial membrane 5,543.2269539536163,0.11915016649952248,0.30360215964882425,0.39245493720249924,0.6947221009949722,0.826969762511402,735,698,672,294,471
ENSMUSG00000029676,Pot1a,101185,protection of telomeres 1A,565.3786527738895,-0.09101266454914593,0.23212924674543978,-0.39207754225366215,0.6950009204588938,0.8271959057129951,786,579,723,271,685
ENSMUSG00000027900,Dram2,67171,DNA-damage regulated autophagy modulator 2,251.11345477392769,-0.21696048742620885,0.553912015258765,-0.39168763530947026,0.6952890271210601,0.8273273011532513,143,351,367,136,297
ENSMUSG00000078765,U2af1l4,233073,U2 small nuclear RNA auxiliary factor 1-like 4,376.69352038965184,-0.1626772027697306,0.4152316989361873,-0.3917745277793226,0.6952248174780247,0.8273273011532513,385,467,490,129,606
ENSMUSG00000055024,Ep300,328572,E1A binding protein p300,94.54685076563794,0.2172894258733207,0.5551105452110509,0.39143451290536757,0.6954760856936333,0.8274441392657065,188,115,82,34,114
ENSMUSG00000026634,Angel2,52477,angel homolog 2,409.10280059281996,-0.14450632395160884,0.3696473281037958,-0.3909302542314926,0.6958487903082518,0.8277817920736084,603,402,485,265,352
ENSMUSG00000015711,Prune1,229589,prune exopolyphosphatase,351.33259740386626,0.10238607403524551,0.262121569498253,0.3906052990268239,0.6960890081671604,0.8278560167383358,509,425,429,166,368
ENSMUSG00000113450,Zfp935,71508,zinc finger protein 935,253.5304031186846,0.18118098622241063,0.4637095142692869,0.3907208729756505,0.6960035685069579,0.8278560167383358,487,173,370,108,275
ENSMUSG00000022064,Pibf1,52023,progesterone immunomodulatory binding factor 1,237.892013542814,0.16035302329194842,0.41169265028818347,0.38949692975986294,0.6969085813969093,0.8286292981759495,410,204,340,85,301
ENSMUSG00000024542,Cep192,70799,centrosomal protein 192,1787.8749319985502,-0.07061782091703869,0.18136665907863117,-0.3893649542632997,0.6970061930312572,0.8286292981759495,2631,1890,2131,872,2096
ENSMUSG00000033852,Gm28042,102238433,"predicted gene, 28042",119.91375215888185,0.23345723647788047,0.5994093031794538,0.3894788339779688,0.6969219650910241,0.8286292981759495,158,82,245,44,141
ENSMUSG00000040385,Ppp1ca,19045,protein phosphatase 1 catalytic subunit alpha,14204.314901572177,-0.09434351538026214,0.24297283653941087,-0.3882883236001542,0.6978026771704119,0.82947028305039,18886,15464,17874,5483,20497
ENSMUSG00000021982,Cdadc1,71891,cytidine and dCMP deaminase domain containing 1,212.9886236712644,-0.1652371995690309,0.4260876800459667,-0.3878009323132858,0.6981633555285811,0.8295530682673471,289,157,328,106,264
ENSMUSG00000022724,Riox2,67014,ribosomal oxygenase 2,113.51189327307925,-0.40577877147115815,1.0458510744350862,-0.38798905636764636,0.6980241322463083,0.8295530682673471,352,33,27,72,130
ENSMUSG00000025223,Ldb1,16825,LIM domain binding 1,5168.612190858907,-0.09416016266958822,0.2428814170436758,-0.38767956732011327,0.698253178421387,0.8295530682673471,7029,5488,6521,2017,7401
ENSMUSG00000032657,Entrep3,68521,endosomal transmembrane epsin interactor 3,1980.3595057638843,0.09649751178557943,0.24901920850465034,0.3875103144253122,0.698378450467656,0.8295530682673471,3179,1874,2702,982,1969
ENSMUSG00000034108,Ccs,12460,copper chaperone for superoxide dismutase,721.7727601089691,0.10318449900664613,0.2663018898414865,0.3874718991595052,0.6984068845610282,0.8295530682673471,881,856,1045,355,721
ENSMUSG00000048758,Rpl29,19944,ribosomal protein L29,16581.514457342193,-0.06685123366910897,0.1724636317529284,-0.3876251067522464,0.6982934863582666,0.8295530682673471,20717,19239,21215,7721,20266
ENSMUSG00000022890,Atp5j,11957,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F",375.3251047634847,0.1702154761991063,0.4396343896198926,0.3871750714184903,0.6986266038729956,0.8297082026353906,541,369,576,227,250
ENSMUSG00000024188,Luc7l,66978,Luc7-like,1532.9271643144905,-0.09088864928374042,0.2349388092288675,-0.38686094299218365,0.6988591570874416,0.8297584148751714,2473,1649,1575,726,1879
ENSMUSG00000029012,Orc5,26429,"origin recognition complex, subunit 5",82.58483871815393,0.27593463596143664,0.7132367280334202,0.3868766499479919,0.6988475283596087,0.8297584148751714,194,83,67,49,50
ENSMUSG00000078185,Chml,12663,choroideremia-like,124.49969445479863,0.17030191258628147,0.4403332905830206,0.3867568413026284,0.6989362311100815,0.8297584148751714,224,116,160,54,134
ENSMUSG00000029616,Erp29,67397,endoplasmic reticulum protein 29,1407.518118155768,-0.08500050620964135,0.22007091804601328,-0.38624143055498644,0.6993178727290139,0.8298962706390797,1900,1573,1711,777,1452
ENSMUSG00000039178,Tbc1d19,67249,"TBC1 domain family, member 19",38.87573417492892,-0.39285406231140996,1.0171271175974275,-0.3862389031956762,0.6993197443275931,0.8298962706390797,28,66,31,36,17
ENSMUSG00000042293,Gm5617,434402,predicted gene 5617,45.04498216525354,0.30619968829700045,0.7923985704890107,0.38642130324394236,0.6991846753606675,0.8298962706390797,41,54,85,26,28
ENSMUSG00000039754,Alkbh4,72041,"alkB homolog 4, lysine demethylase",906.9261524499186,0.07996424131422832,0.20792760486326697,0.38457732135573214,0.7005505991519678,0.8311450852069282,1234,1070,1187,436,950
ENSMUSG00000020273,Papolg,216578,poly(A) polymerase gamma,78.09845308592011,-0.25482312547430624,0.6635013288409403,-0.38405819912893413,0.7009353122771842,0.8313398768575586,78,131,59,31,122
ENSMUSG00000028461,Ccdc107,622404,coiled-coil domain containing 107,55.70804502340139,-0.25321808741954716,0.6591260541730345,-0.3841724747738041,0.7008506178488605,0.8313398768575586,69,69,55,40,45
ENSMUSG00000051451,Crebzf,233490,CREB/ATF bZIP transcription factor,1839.8258450659916,-0.10233104394889563,0.26649102041965483,-0.3839943416770687,0.7009826413069158,0.8313398768575586,2881,1580,2373,989,1991
ENSMUSG00000002015,Bcap31,27061,B cell receptor associated protein 31,1964.8873873470077,0.09208980992857958,0.24001880174044884,0.38367748385046735,0.7012175030036996,0.8315125026066539,2330,2309,2910,926,2078
ENSMUSG00000090946,Ccdc71l,72123,coiled-coil domain containing 71 like,846.1613207688026,0.08779743066943832,0.2289545674366067,0.38347097265813584,0.701370588821168,0.831588125877231,1213,1052,1001,422,844
ENSMUSG00000020869,Lrrc59,98238,leucine rich repeat containing 59,1389.950888015984,0.08870587341078286,0.23151049762057768,0.3831613439670577,0.7016001378900012,0.8317543778830915,2259,1477,1685,696,1377
ENSMUSG00000021357,Exoc2,66482,exocyst complex component 2,1750.3506901937014,-0.09404650732472285,0.2456319430744976,-0.38287572107915757,0.7018119139537432,0.83189952015573565,2344,1615,2503,809,2199
ENSMUSG00000040843,Tiprl,226591,"TIP41, TOR signalling pathway regulator-like (S. cerevisiae)",1043.1114237796573,0.0958501316114139,0.25080896959800536,0.3821638905699494,0.7023398038660862,0.8324192863794716,1232,1375,1394,448,1204
ENSMUSG00000033014,Trim33,94093,tripartite motif-containing 33,1963.70696038063,-0.09361934938717012,0.24616286766741968,-0.38031466839123473,0.7037118483318283,0.8338331661768458,2492,2294,2412,784,2765
