gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,61-CD8_S58_L002,62-CD8_S60_L002,63-CD8_S62_L002,57-CD8-D_S48_L002,58-CD8-D_S52_L002,60-CD8-D_S56_L002
ENSMUSG00000022359,Ntaq1,76773,N-terminal glutamine amidase 1,469.2628054898688,0.14359028571286803,0.3224972313359231,0.44524501843955344,0.656142696527104,0.9448579276210597,544,380,596,355,615,365
ENSMUSG00000026786,Apbb1ip,54519,"amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein",199.89275689704343,0.1981917312451578,0.44507393328336037,0.4453006937141323,0.6561024666136767,0.9448579276210597,175,189,270,245,108,227
ENSMUSG00000039568,Ubald1,207740,UBA-like domain containing 1,2609.7681380763834,-0.06408773568882056,0.14399575444208354,-0.44506684198524243,0.6562714502069946,0.9448939922307092,3033,3114,2838,2044,2279,2651
ENSMUSG00000002981,Clptm1,56457,cleft lip and palate associated transmembrane protein 1,1971.330482193519,0.0728484920631728,0.16400302937913952,0.4441899173384343,0.6569052812915464,0.9450191393747862,2355,1794,2377,1905,1583,2011
ENSMUSG00000015290,Ubl4a,27643,ubiquitin-like 4A,666.9020238214396,-0.11556164244981625,0.2604534765099025,-0.4436939909512882,0.6572638405394491,0.9450191393747862,981,691,667,633,509,594
ENSMUSG00000022404,Slc25a17,20524,"solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17",750.757919594041,-0.10790178318004859,0.2431401998013329,-0.44378421695883247,0.6571986004487245,0.9450191393747862,881,794,965,769,630,546
ENSMUSG00000025437,Usp33,170822,ubiquitin specific peptidase 33,820.203936782611,0.10033580603873961,0.22583391380602666,0.4442902500681101,0.6568327494266888,0.9450191393747862,840,827,1019,645,647,1045
ENSMUSG00000026972,Arrdc1,215705,arrestin domain containing 1,828.2685357368922,0.1518325488912037,0.34202995151835697,0.4439159442533639,0.6571033565425496,0.9450191393747862,798,906,948,357,881,1192
ENSMUSG00000039901,Armh3,71617,armadillo-like helical domain containing 3,367.79045052266,-0.13689659355631886,0.30790745387308743,-0.4446030514504679,0.6566066419019381,0.9450191393747862,364,451,488,225,379,356
ENSMUSG00000052407,Ccdc171,320226,coiled-coil domain containing 171,81.85251852898388,0.3597088342187254,0.8107846339384116,0.4436552188605605,0.6572918764370563,0.9450191393747862,16,60,174,57,105,90
ENSMUSG00000116637,Gm8130,666489,ribosomal protein S3 pseudogene,29.631982755971343,-0.3705994501844526,0.8351681536777948,-0.44374231530795255,0.6572288981230834,0.9450191393747862,35,31,48,18,24,29
ENSMUSG00000020070,Rufy2,70432,RUN and FYVE domain-containing 2,715.1958392723016,-0.12950033273317407,0.2920715843736748,-0.4433855933328045,0.6574868545930391,0.9451503206369801,709,819,1008,377,627,890
ENSMUSG00000020097,Sgpl1,20397,sphingosine phosphate lyase 1,621.477126654682,0.7112782505971855,1.61010445494181,0.441759072471414,0.6586635578949697,0.9452696443302333,11,1040,502,45,946,1189
ENSMUSG00000020166,Cnot2,72068,"CCR4-NOT transcription complex, subunit 2",2579.3033510637038,-0.05733062731751312,0.1297659922838728,-0.44180009190773256,0.6586338720581115,0.9452696443302333,2941,2841,3116,1964,2438,2499
ENSMUSG00000021277,Traf3,22031,TNF receptor-associated factor 3,524.5403412765553,-0.41247708478785383,0.9332394921317565,-0.4419841726218114,0.6585006591524403,0.9452696443302333,563,813,633,727,55,422
ENSMUSG00000023286,Ube2j2,140499,ubiquitin-conjugating enzyme E2J 2,1474.393266646899,-0.07427375061242417,0.16815082032864778,-0.44170911844056093,0.6586997104397561,0.9452696443302333,1901,1572,1636,1105,1365,1455
ENSMUSG00000027346,Gpcpd1,74182,glycerophosphocholine phosphodiesterase 1,938.0227035672397,-0.12165787549031261,0.27543514696716176,-0.44169335987036196,0.6587111153388927,0.9452696443302333,714,1248,1344,854,851,723
ENSMUSG00000029213,Commd8,27784,COMM domain containing 8,917.8941176692275,0.08602144441250559,0.19421908292485054,0.4429093326827724,0.6578313167003935,0.9452696443302333,1159,853,1004,840,831,900
ENSMUSG00000035048,Anapc13,69010,anaphase promoting complex subunit 13,259.03636414220966,-0.19753153442081584,0.4463634814844219,-0.4425351593815582,0.6581019936958774,0.9452696443302333,237,234,480,283,222,139
ENSMUSG00000035585,Tsen34,66078,tRNA splicing endonuclease subunit 34,128.49117006894193,0.1970755093530873,0.4452225561338322,0.44264493484882456,0.6580225774666997,0.9452696443302333,159,124,121,92,133,152
ENSMUSG00000037020,Wdr62,233064,WD repeat domain 62,208.22578102335217,0.17287428225458898,0.3903621674085041,0.44285613896000436,0.657869794309279,0.9452696443302333,276,165,224,147,189,273
ENSMUSG00000052949,Rnf157,217340,ring finger protein 157,147.71551449270555,-0.2874782961895864,0.6501921942338409,-0.4421435673006483,0.6583853194397404,0.9452696443302333,99,79,392,156,75,129
ENSMUSG00000051351,Zfp46,22704,zinc finger protein 46,496.76328377480854,-0.11387900309906776,0.2579085562171117,-0.4415479841746799,0.6588163313656104,0.945271747255445,549,481,730,391,493,412
ENSMUSG00000027164,Traf6,22034,TNF receptor-associated factor 6,1723.844223931408,0.10260910461118634,0.23266102405312505,0.44102403928109984,0.6591955938286186,0.9456669902964169,1907,1727,1996,1942,1060,1846
ENSMUSG00000017718,Afmid,71562,arylformamidase,97.34516267225159,0.24745908055906218,0.562183761060742,0.44017472168201793,0.6598105665544198,0.9457418022377981,63,128,108,106,106,72
ENSMUSG00000020886,Dlg4,13385,discs large MAGUK scaffold protein 4,1308.7114190137995,0.08034448658079549,0.18244184955253162,0.44038408280695157,0.6596589512681146,0.9457418022377981,1453,1346,1507,1027,1084,1586
ENSMUSG00000040888,Gfer,11692,"growth factor, augmenter of liver regeneration",336.124388498856,0.17631475629689347,0.4001312630817268,0.44064229057973203,0.6594719814332477,0.9457418022377981,332,306,436,481,221,250
ENSMUSG00000062611,Rps3a2,100043780,ribosomal protein S3A2,7336.427770376793,-0.05011047168232405,0.1138050022039163,-0.44031870930010514,0.6597062919994959,0.9457418022377981,8699,8054,8467,5693,7093,6863
ENSMUSG00000070425,Xntrpc,102443351,"Xndc1-transient receptor potential cation channel, subfamily C, member 2 readthrough",79.68037243543768,0.40310160297432196,0.915607387708952,0.4402559529177342,0.6597517388019083,0.9457418022377981,59,23,159,134,88,15
ENSMUSG00000021072,Tmx1,72736,thioredoxin-related transmembrane protein 1,113.51217432035105,-0.2585246677248301,0.58856625348268,-0.43924480242467356,0.6604841649244837,0.9459725134718331,110,102,213,137,49,92
ENSMUSG00000022811,Zfp148,22661,zinc finger protein 148,2680.755447864871,-0.05368147780217987,0.1222785638273983,-0.43900971782718756,0.6606544949205657,0.9459725134718331,3029,2797,3435,2252,2228,2699
ENSMUSG00000027428,Rbbp9,26450,"retinoblastoma binding protein 9, serine hydrolase",122.89529793552335,-0.22093710411465922,0.5026456699154248,-0.4395484082292684,0.6602642140726966,0.9459725134718331,159,132,157,131,107,65
ENSMUSG00000037278,Tmem97,69071,transmembrane protein 97,189.13089738334094,-0.1797490129824127,0.4091849707826716,-0.4392854718945235,0.6604546997393523,0.9459725134718331,284,189,206,184,166,127
ENSMUSG00000040385,Ppp1ca,19045,protein phosphatase 1 catalytic subunit alpha,14256.670804178855,-0.04433901914414566,0.1009666201792554,-0.43914532412223456,0.6605562395501374,0.9459725134718331,16495,15636,16807,12373,13100,12644
ENSMUSG00000045107,Saysd1,67509,SAYSVFN motif domain containing 1,435.8105537914614,-0.13373673997147698,0.3042276601357546,-0.43959428249160526,0.6602309824674002,0.9459725134718331,597,544,387,397,323,410
ENSMUSG00000036550,Cnot1,234594,"CCR4-NOT transcription complex, subunit 1",4101.731847198482,-0.08984808361646587,0.20474185680477391,-0.43883593232300366,0.6607804221035849,0.9460041523861977,5201,3343,5912,2745,3280,4940
ENSMUSG00000024091,Vapa,30960,"vesicle-associated membrane protein, associated protein A",460.30724855181586,0.1581997801327358,0.3614037647897522,0.43773694561474485,0.6615769841023644,0.9462524179209799,340,430,719,404,295,640
ENSMUSG00000036275,9530068E07Rik,213673,RIKEN cDNA 9530068E07 gene,1867.2770343683317,-0.061672241066912666,0.14080154527701225,-0.4380082686278692,0.6613802894621913,0.9462524179209799,2186,1954,2323,1420,1756,1813
ENSMUSG00000039298,Cdk5rap2,214444,CDK5 regulatory subunit associated protein 2,625.8440501158229,0.17181631875476483,0.3923341207064736,0.43793366339225415,0.6614343719293314,0.9462524179209799,417,780,791,335,482,1040
ENSMUSG00000049313,Sorl1,20660,"sortilin-related receptor, LDLR class A repeats-containing",7687.5209116232,-0.06413094024228472,0.14645998550476086,-0.4378734575267322,0.6614780173630079,0.9462524179209799,8836,7216,10718,5738,6219,8688
ENSMUSG00000066568,Lsm14a,67070,LSM14A mRNA processing body assembly factor,1685.1739161349567,0.07629314341096642,0.1740769971227687,0.4382724005582443,0.6611888304245284,0.9462524179209799,2003,1750,1787,1563,1299,1861
ENSMUSG00000029767,Calu,12321,calumenin,124.22942726920778,0.39497917963012996,0.9029890894333902,0.43741301445621283,0.6618118474232746,0.9462912338156708,239,96,22,28,271,86
ENSMUSG00000056185,Snx32,225861,sorting nexin 32,130.48047826808437,-0.23124137816710005,0.5285141779127451,-0.4375310783153234,0.6617262424476269,0.9462912338156708,154,145,179,132,50,146
ENSMUSG00000021470,Ercc6l2,76251,"excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2",413.2576302262056,0.21461129024291173,0.49156535388299627,0.436587502653806,0.66241052762699,0.9468500654548958,290,401,615,624,386,159
ENSMUSG00000045777,Ifitm10,320802,interferon induced transmembrane protein 10,499.1519015048661,-0.13760462310964666,0.3152895446991368,-0.4364389032974597,0.6625183182381023,0.9468555917595842,658,498,617,388,580,314
ENSMUSG00000015451,C4a,625018,complement component 4A (Rodgers blood group),35.84046600333909,0.3958991680216002,0.9107751509145422,0.4346837609964035,0.6637919871507254,0.9474868862494532,20,45,39,63,19,26
ENSMUSG00000022434,Fam118a,73225,"family with sequence similarity 118, member A",449.524479992808,-0.12461076124258201,0.28646819991594885,-0.4349898567420168,0.6635697899973153,0.9474868862494532,520,487,582,477,311,373
ENSMUSG00000025790,Slco3a1,108116,"solute carrier organic anion transporter family, member 3a1",734.3560359071079,-0.1028227933330281,0.23635521007306093,-0.43503501911907944,0.6635370087995859,0.9474868862494532,976,730,871,570,527,849
ENSMUSG00000030265,Kras,16653,Kirsten rat sarcoma viral oncogene homolog,589.2570054496181,-0.11127352553670823,0.2559102775319213,-0.43481460224991697,0.6636970049033462,0.9474868862494532,801,702,552,490,488,566
ENSMUSG00000031634,Ufsp2,192169,UFM1-specific peptidase 2,430.6289759864128,0.10352353717994588,0.2381493392415572,0.4347000815103709,0.6637801392232431,0.9474868862494532,447,426,536,377,388,452
ENSMUSG00000031983,2310022B05Rik,69551,RIKEN cDNA 2310022B05 gene,129.9590114708014,0.2035059313149989,0.4677594727451296,0.435065334157079,0.6635150049325507,0.9474868862494532,144,138,125,110,89,185
ENSMUSG00000037410,Tbc1d2b,67016,"TBC1 domain family, member 2B",25.437225222588047,0.4626510580225746,1.0640821814163774,0.43478884065772955,0.6637157057179888,0.9474868862494532,13,11,51,12,32,38
ENSMUSG00000062861,Zfp28,22690,zinc finger protein 28,152.68038540808115,-0.19569270118261217,0.44994186021319516,-0.43492886189759594,0.6636140642439534,0.9474868862494532,129,198,225,129,152,103
ENSMUSG00000020547,Bzw2,66912,basic leucine zipper and W2 domains 2,3099.958739935335,-0.07799485391666501,0.1799186266961753,-0.43350071834626236,0.6646510443256317,0.9477320242674331,4033,3168,3572,3146,2196,2830
ENSMUSG00000022564,Grina,66168,"glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)",1787.4418134484663,0.08075691426952845,0.18631269884351292,0.4334482553835877,0.6646891501076508,0.9477320242674331,1816,2161,1866,1783,1614,1575
ENSMUSG00000029454,Mapkapk5,17165,MAP kinase-activated protein kinase 5,751.9539841553026,-0.12544798938583038,0.2891274489875518,-0.4338847446865256,0.6643721382456239,0.9477320242674331,829,814,1019,831,633,460
ENSMUSG00000039914,Coq10a,210582,coenzyme Q10A,371.93400028674154,-0.14628555390609527,0.3370048504141054,-0.4340755147183854,0.664233605330656,0.9477320242674331,482,382,460,424,242,283
ENSMUSG00000053012,Krcc1,57896,lysine-rich coiled-coil 1,1214.568819267644,-0.09470713392109428,0.21830199941411424,-0.4338353939738173,0.6644079774925249,0.9477320242674331,1321,1463,1449,798,1335,1072
ENSMUSG00000071648,Rom1,19881,rod outer segment membrane protein 1,694.7875355531685,-0.11627631995827514,0.26805487321324906,-0.43377804911523615,0.6644496231749977,0.9477320242674331,784,847,805,736,571,484
ENSMUSG00000086316,Nbdy,70123,negative regulator of P-body association,291.43881567355584,0.24700291445865924,0.5698605218744964,0.4334445096252133,0.6646918708230598,0.9477320242674331,296,284,322,523,214,89
ENSMUSG00000021786,Oxsm,71147,"3-oxoacyl-ACP synthase, mitochondrial",207.5599368954015,-0.20118676546855868,0.46432854756831154,-0.43328536770391074,0.6648074669500783,0.9477485262685282,216,207,335,206,214,95
ENSMUSG00000038733,Wdr26,226757,WD repeat domain 26,5107.685622448818,0.05021513100634849,0.11595554449916326,0.4330550231404488,0.6649747967519342,0.9478387630173455,6134,4824,6068,4462,4466,5243
ENSMUSG00000031428,Zcchc18,66995,"zinc finger, CCHC domain containing 18",234.89168286406962,0.16370495081213485,0.37914016354886476,0.43177950149044564,0.6659016792097403,0.9478451542875669,259,196,300,182,302,189
ENSMUSG00000033862,Cdk10,234854,cyclin-dependent kinase 10,642.7795889622975,-0.10271694800068956,0.2375990893652517,-0.4323120441037838,0.6655146346676379,0.9478451542875669,866,617,775,451,543,709
ENSMUSG00000037992,Rara,19401,"retinoic acid receptor, alpha",2689.752972863036,0.06422464525978722,0.14844363705563235,0.4326534065971295,0.6652665840242441,0.9478451542875669,2960,2984,2929,2247,2208,3078
ENSMUSG00000043505,Gimap5,317757,"GTPase, IMAP family member 5",3369.648716198012,-0.06097881901197762,0.14099417851863133,-0.4324917500329258,0.6653840470065298,0.9478451542875669,4212,3563,3858,3046,3032,2860
ENSMUSG00000044573,Acp1,11431,"acid phosphatase 1, soluble",342.7238037340296,0.13639994478817477,0.3156830838519201,0.4320787263094431,0.6656841958243809,0.9478451542875669,426,352,322,261,401,315
ENSMUSG00000047731,Wbp1l,226178,WW domain binding protein 1 like,907.5577395589069,-0.1930377822364782,0.44709471089757696,-0.4317603799180268,0.6659155781576902,0.9478451542875669,1373,1067,809,812,1178,258
ENSMUSG00000054405,Dnajc8,68598,DnaJ heat shock protein family (Hsp40) member C8,225.7578016084216,0.20830327419939346,0.48152538619497803,0.43259043068405917,0.6653123426404355,0.9478451542875669,258,311,125,190,293,171
ENSMUSG00000063382,Bcl9l,80288,B cell CLL/lymphoma 9-like,6424.739926567165,0.07074954108700744,0.1636721511367964,0.43226376995482463,0.6655497159748004,0.9478451542875669,6555,6796,7879,4629,5326,8203
ENSMUSG00000094792,Trav10d,100101486,T cell receptor alpha variable 10D,82.44074822692097,0.2606945490779043,0.6036913227368077,0.43183418290005754,0.6658619334221231,0.9478451542875669,87,77,90,116,44,82
ENSMUSG00000038742,Angptl6,70726,angiopoietin-like 6,87.49154135055045,0.2961399970702487,0.686581514844105,0.43132532797287754,0.6662318365136303,0.9481471825172891,141,69,54,55,147,59
ENSMUSG00000023909,Paqr4,76498,progestin and adipoQ receptor family member IV,70.84495405464891,0.26580936392340887,0.6170296745018535,0.430788623153343,0.6666220725738294,0.9485543812619334,88,65,64,67,94,47
ENSMUSG00000001525,Tubb5,22154,"tubulin, beta 5 class I",129.51745802625135,0.2728872859473074,0.6341729525911279,0.4303042014521971,0.6669743712555952,0.9487593281045633,220,94,81,149,53,187
ENSMUSG00000001542,Ell2,192657,elongation factor for RNA polymerase II 2,78.79177910645083,0.272086889770208,0.6329885791495478,0.42984486408233546,0.6673084950408954,0.9487662470610553,52,94,95,100,42,92
ENSMUSG00000016921,Srsf6,67996,serine and arginine-rich splicing factor 6,4104.2667425141835,-0.05715742545666037,0.1332258693410772,-0.42902647766050017,0.66790395595444,0.9487662470610553,4219,4661,5292,3125,3515,4380
ENSMUSG00000017707,Serinc3,26943,serine incorporator 3,4539.111585766327,0.06121586521381673,0.14262116190886365,0.42922007081203195,0.6677630779845702,0.9487662470610553,5092,4127,5900,3832,4675,4087
ENSMUSG00000026031,Cflar,12633,CASP8 and FADD-like apoptosis regulator,3120.1219818233867,-0.0670435404575941,0.15634360903116462,-0.4288217527601658,0.668052947241176,0.9487662470610553,3434,3414,3967,2492,2300,3573
ENSMUSG00000029419,Ajm1,381353,apical junction component 1,36.06834690615317,0.3727770247197063,0.8682184113231348,0.42935858058067095,0.6676622914421535,0.9487662470610553,45,18,45,33,19,61
ENSMUSG00000032481,Smarcc1,20588,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1",493.66665307140494,0.1878745320717622,0.4380782314748901,0.42886068873872096,0.6680246100541076,0.9487662470610553,799,178,611,481,470,476
ENSMUSG00000035529,Prdm4,72843,PR domain containing 4,902.8157873452388,-0.08240462195662968,0.19185035771136194,-0.4295255059185612,0.6675408362936998,0.9487662470610553,1020,1015,1105,829,792,754
ENSMUSG00000037710,Cisd1,52637,CDGSH iron sulfur domain 1,252.76787922899345,-0.1447109220934823,0.3366914497799001,-0.4298027828983535,0.6673391083573381,0.9487662470610553,227,294,381,194,224,237
ENSMUSG00000045598,Zfp553,233887,zinc finger protein 553,687.7901179203259,0.12016738915242936,0.2800122795047467,0.42915042642046813,0.6678137569444638,0.9487662470610553,725,765,732,743,712,467
ENSMUSG00000049588,Ccdc69,52570,coiled-coil domain containing 69,101.23348640872881,-0.3360890917146945,0.7814916375627321,-0.4300610212066611,0.6671512532877475,0.9487662470610553,115,75,200,134,14,93
ENSMUSG00000084826,AI847159,100048701,expressed sequence AI847159,78.92361794377817,-0.23236604839882904,0.5419955699776342,-0.42872315064940064,0.6681247109146888,0.9487662470610553,87,92,110,75,51,71
ENSMUSG00000041057,Wdr43,72515,WD repeat domain 43,907.4556708156886,0.12727185684267492,0.2969742116167694,0.4285619823680616,0.668242017449739,0.9487849495067122,1030,722,1210,549,1214,824
ENSMUSG00000028277,Ube2j1,56228,ubiquitin-conjugating enzyme E2J 1,2645.6194019908366,0.06395734296791614,0.14957200995619457,0.42760235010980624,0.668940654658078,0.9495466927544824,2616,2931,3203,2507,2469,2352
ENSMUSG00000049401,Ogfr,72075,opioid growth factor receptor,2812.5248344314573,0.06941035413448346,0.16234868346250858,0.42753875580711126,0.6689869630985646,0.9495466927544824,3091,3198,2959,2038,2891,2955
ENSMUSG00000024826,Dpf2,19708,double PHD fingers 2,1496.623815820471,0.10567973679308003,0.24745917937018366,0.4270592711979767,0.6693361572977581,0.9495738697775713,1595,1422,1881,1856,1045,1271
ENSMUSG00000049969,Plekhf2,71801,"pleckstrin homology domain containing, family F (with FYVE domain) member 2",811.3862070543285,-0.09355090421407551,0.21892796310434068,-0.42731363726930266,0.6691509012394696,0.9495738697775713,1015,732,1106,719,739,669
ENSMUSG00000052738,Suclg1,56451,"succinate-CoA ligase, GDP-forming, alpha subunit",2016.4925750361783,0.07328875976513832,0.17166054483944845,0.4269400393298542,0.6694230013808957,0.9495738697775713,2126,2310,2188,2033,1794,1766
ENSMUSG00000078681,Tm2d3,68634,TM2 domain containing 3,84.42543621923181,-0.2736864118466649,0.6409623733849537,-0.42699294562536266,0.6693844658462311,0.9495738697775713,137,72,105,91,78,34
ENSMUSG00000002910,Arrdc2,70807,arrestin domain containing 2,111.35438776901249,0.28769140000698473,0.6754444520159277,0.4259290296164882,0.6701595610377262,0.9498332790547934,46,130,165,130,44,162
ENSMUSG00000003031,Cdkn1b,12576,cyclin-dependent kinase inhibitor 1B,2820.9067163580194,0.06256839483513062,0.14841830252953034,0.42156791830092233,0.6733404271637002,0.9498332790547934,3280,2908,3142,2771,2555,2475
ENSMUSG00000003198,Zfp959,224893,zinc finger protein 959,41.77491588710822,0.35396729620768863,0.8442760150629598,0.41925542108559416,0.6750294724739414,0.9498332790547934,36,49,38,29,76,21
ENSMUSG00000004558,Ndrg2,29811,N-myc downstream regulated gene 2,309.2651312582905,-0.13225767041756112,0.3115514366600492,-0.42451311358218735,0.6711916437328288,0.9498332790547934,353,274,479,227,266,315
ENSMUSG00000006299,Aamp,227290,angio-associated migratory protein,521.8192802252813,-0.15456599262653786,0.36904149369747213,-0.4188309316600748,0.6753396972579246,0.9498332790547934,914,514,421,387,328,648
ENSMUSG00000007458,M6pr,17113,"mannose-6-phosphate receptor, cation dependent",349.1077182298046,0.1707131759195898,0.4003014200960467,0.42646157957328645,0.6697715382273122,0.9498332790547934,193,404,520,294,272,451
ENSMUSG00000014470,Rnf166,68718,ring finger protein 166,2844.181478362934,-0.0552168878054789,0.1315442591034341,-0.41975900873075356,0.6746615128348419,0.9498332790547934,3342,3083,3379,2167,2753,2689
ENSMUSG00000014498,Ankrd52,237615,ankyrin repeat domain 52,102.85283379806961,-0.2186095418853497,0.5207459429558123,-0.4198007585896828,0.6746310106857157,0.9498332790547934,116,85,179,61,99,101
ENSMUSG00000015165,Hnrnpl,15388,heterogeneous nuclear ribonucleoprotein L,10772.847606670288,0.048542905236521626,0.11400785447367895,0.4257856220575465,0.6702640646935476,0.9498332790547934,12662,9907,13425,9809,9808,10145
ENSMUSG00000015971,Actr8,56249,ARP8 actin-related protein 8,952.8229605491072,0.08206254146026443,0.19302094796098446,0.42514837030461494,0.6707285186113264,0.9498332790547934,1072,1068,978,886,895,878
ENSMUSG00000017404,Rpl19,19921,ribosomal protein L19,43261.77477185072,-0.04313822907448654,0.10252933722006166,-0.4207403485101803,0.6739446944728191,0.9498332790547934,49309,49750,49087,35193,41105,39679
ENSMUSG00000018347,Zkscan6,52712,zinc finger with KRAB and SCAN domains 6,782.195941604068,0.09475299974324994,0.22241490617096413,0.42601910714750363,0.6700939231918246,0.9498332790547934,897,854,799,594,680,947
ENSMUSG00000021054,Sgpp1,81535,sphingosine-1-phosphate phosphatase 1,1733.8252332985571,-0.07741640096191162,0.18342812026981994,-0.42205306824293504,0.672986282814854,0.9498332790547934,1864,1714,2485,1239,1767,1598
ENSMUSG00000021692,Dimt1,66254,DIM1 dimethyladenosine transferase 1-like (S. cerevisiae),83.64300171618346,-0.27788414159536107,0.656027461045033,-0.42358614249577237,0.6718676632512692,0.9498332790547934,114,99,96,115,44,41
ENSMUSG00000024862,Klc2,16594,kinesin light chain 2,346.2814403523994,0.19833773432546362,0.47273115548647787,0.41955714579750586,0.6748089999937669,0.9498332790547934,460,227,415,161,248,634
ENSMUSG00000026646,Suv39h2,64707,suppressor of variegation 3-9 2,59.48096169428497,-0.26861544589991265,0.637759802116284,-0.42118591514950243,0.673619328545126,0.9498332790547934,66,72,82,51,60,34
ENSMUSG00000028089,Chd1l,68058,chromodomain helicase DNA binding protein 1-like,1414.8219513348668,-0.09639965426755569,0.227217955447162,-0.42426072392845193,0.6713756795974548,0.9498332790547934,1460,1622,1871,902,1091,1791
ENSMUSG00000028127,Abcd3,19299,"ATP-binding cassette, sub-family D (ALD), member 3",495.7577124027727,0.1264676998016936,0.3012870190299499,0.41975820999152264,0.6746620963932379,0.9498332790547934,356,597,651,387,471,560
ENSMUSG00000028645,Slc2a1,20525,"solute carrier family 2 (facilitated glucose transporter), member 1",713.9037684260618,0.15891220386300905,0.37486631722570607,0.4239169980356715,0.6716263471272835,0.9498332790547934,649,811,817,1080,411,514
ENSMUSG00000028649,Macf1,11426,microtubule-actin crosslinking factor 1,20115.28630401779,0.07752373048121743,0.18386250128790269,0.4216397032466464,0.6732880218210533,0.9498332790547934,19798,20434,26247,14554,14997,27608
ENSMUSG00000029147,Ppm1g,14208,"protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform",147.2579218908271,0.2000276214574315,0.4701827468952736,0.42542526874552616,0.6705266887634973,0.9498332790547934,197,130,136,104,199,125
ENSMUSG00000029635,Cdk8,264064,cyclin-dependent kinase 8,640.6813300958021,0.13803092960795654,0.3264169956879417,0.4228668587462758,0.6723924039423156,0.9498332790547934,676,917,432,608,605,609
ENSMUSG00000030298,Sec13,110379,"SEC13 homolog, nuclear pore and COPII coat complex component",1560.7099951309592,0.07282540736880123,0.17305880229040582,0.4208130785892917,0.6738915806523034,0.9498332790547934,1646,1672,1827,1595,1328,1408
ENSMUSG00000030309,Caprin2,232560,caprin family member 2,137.20228080994042,0.28417829720212545,0.6708421889757777,0.4236142298026911,0.671847175896574,0.9498332790547934,60,163,197,199,44,165
ENSMUSG00000031608,Galnt7,108150,polypeptide N-acetylgalactosaminyltransferase 7,412.2751091019068,-0.25760021060032096,0.6068185809009258,-0.4245094311678286,0.671194328710334,0.9498332790547934,730,368,421,448,53,530
ENSMUSG00000031792,Usb1,101985,U6 snRNA biogenesis 1,41.44762016102515,-0.35470273601723257,0.8467081621051153,-0.41891970798457673,0.6752748133021366,0.9498332790547934,79,45,32,36,45,16
ENSMUSG00000032666,1700025G04Rik,69399,RIKEN cDNA 1700025G04 gene,189.59072445022056,0.24451437806855528,0.580743288221415,0.42103694184293594,0.6737281064646554,0.9498332790547934,171,191,226,342,107,91
ENSMUSG00000035248,Tut7,214290,terminal uridylyl transferase 7,4119.044407918412,0.05052136500654216,0.11935743904392142,0.42327789043757214,0.6720925235077381,0.9498332790547934,4709,4114,4891,3257,3715,4503
ENSMUSG00000035561,Aldh1b1,72535,"aldehyde dehydrogenase 1 family, member B1",251.91306869466533,-0.1698386558728342,0.40190198048516257,-0.4225872578876339,0.6725964248838352,0.9498332790547934,428,257,212,181,255,209
ENSMUSG00000036879,Phkb,102093,phosphorylase kinase beta,156.90969862305818,0.2688693795546491,0.6405377636121249,0.41975570345523283,0.6746639276683959,0.9498332790547934,186,69,237,135,261,62
ENSMUSG00000038000,Acd,497652,adrenocortical dysplasia,1201.9678136966613,0.08136789623660533,0.19415469801581547,0.41908795959177486,0.675151849863917,0.9498332790547934,1375,1177,1406,1055,1296,996
ENSMUSG00000038967,Pdk2,18604,"pyruvate dehydrogenase kinase, isoenzyme 2",275.14640382280413,-0.18174469171210852,0.43022957313926047,-0.42243653867392283,0.6727064126440043,0.9498332790547934,353,243,402,329,126,240
ENSMUSG00000039701,Usp53,99526,ubiquitin specific peptidase 53,433.0451779940281,-0.164655448310427,0.3926664138612121,-0.4193265390113667,0.6749775035662984,0.9498332790547934,523,460,570,159,427,552
ENSMUSG00000039850,Endov,338371,endonuclease V,847.313719350445,-0.09127320699583018,0.21604969065782975,-0.4224639559442127,0.6726864042945533,0.9498332790547934,1003,1076,856,656,776,806
ENSMUSG00000041126,H2az2,77605,H2A.Z histone variant 2,1343.4908154324116,-0.08567027709461436,0.2038170810412921,-0.42032923176472187,0.6742449581801785,0.9498332790547934,1690,1532,1441,874,1342,1357
ENSMUSG00000041420,Meis3,17537,Meis homeobox 3,461.2147478147549,0.11518829691132448,0.27396823465355785,0.42044398708114467,0.6741611401304741,0.9498332790547934,426,565,499,380,500,424
ENSMUSG00000043059,Zfp513,101023,zinc finger protein 513,560.5425092670924,-0.22258336635107592,0.5292215327913171,-0.4205863755714662,0.6740571442479635,0.9498332790547934,665,791,566,91,596,768
ENSMUSG00000044617,Zbtb39,320080,zinc finger and BTB domain containing 39,273.20709639075113,-0.13335793592843942,0.31530428570889363,-0.4229499628544943,0.6723317686549818,0.9498332790547934,266,341,359,237,208,265
ENSMUSG00000044876,Zfp444,72667,zinc finger protein 444,567.9932751971628,-0.11620617608306932,0.27708120828626487,-0.41939392715153595,0.6749282616023764,0.9498332790547934,664,684,643,498,589,382
